QUANTIDADE DE SUPORTES PRIMEIRO TRIMESTRE,QUANTIDADE DE SUPORTES SEGUNDO TRIMESTRE,QUANTIDADE DE SUPORTES TERCEIRO TRIMESTRE,QUANTIDADE DE SUPORTES QUARTO TRIMESTRE,QUANTIDADE DE INSTALAÇÕES INTERNET PRIMEIRO TRIMESTRE,QUANTIDADE DE INSTALAÇÕES INTERNET SEGUNDO TRIMESTRE,QUANTIDADE DE INSTALAÇÕES INTERNET TERCEIRO TRIMESTRE,QUANTIDADE DE INSTALAÇÕES INTERNET QUARTO TRIMESTRE,LOCALIDADE_Cidade,LOCALIDADE_Área Rural,CIDADE_Juiz de Fora,CIDADE_Mercês,CIDADE_Rio Pomba,CIDADE_Silveirânia,CIDADE_Tabuleiro,CIDADE_Ubá,MOTIVO FALTA DE INTERNET PRIMEIRO TRIMESTRE_Cabo de internet arrebentado,MOTIVO FALTA DE INTERNET PRIMEIRO TRIMESTRE_Falta de energia no local,MOTIVO FALTA DE INTERNET PRIMEIRO TRIMESTRE_Falta de pagamento da mensalidade,MOTIVO FALTA DE INTERNET PRIMEIRO TRIMESTRE_Roteador desconfigurado,MOTIVO FALTA DE INTERNET SEGUNDO TRIMESTRE_Cabo de internet arrebentado,MOTIVO FALTA DE INTERNET SEGUNDO TRIMESTRE_Falta de energia no local,MOTIVO FALTA DE INTERNET SEGUNDO TRIMESTRE_Falta de pagamento da mensalidade,MOTIVO FALTA DE INTERNET SEGUNDO TRIMESTRE_Roteador desconfigurado,MOTIVO FALTA DE INTERNET TERCEIRO TRIMESTRE_Cabo de internet arrebentado,MOTIVO FALTA DE INTERNET TERCEIRO TRIMESTRE_Falta de energia no local,MOTIVO FALTA DE INTERNET TERCEIRO TRIMESTRE_Falta de pagamento da mensalidade,MOTIVO FALTA DE INTERNET TERCEIRO TRIMESTRE_Roteador desconfigurado,MOTIVO FALTA DE INTERNET QUARTO TRIMESTRE_Cabo de internet arrebentado,MOTIVO FALTA DE INTERNET QUARTO TRIMESTRE_Falta de energia no local,MOTIVO FALTA DE INTERNET QUARTO TRIMESTRE_Falta de pagamento da mensalidade,MOTIVO FALTA DE INTERNET QUARTO TRIMESTRE_Roteador desconfigurado,MOTIVO PARA CONTRATAR INTERNET PRIMEIRO TRIMESTRE_Indicação,MOTIVO PARA CONTRATAR INTERNET PRIMEIRO TRIMESTRE_Promoção,MOTIVO PARA CONTRATAR INTERNET PRIMEIRO TRIMESTRE_Publicidade (Panfletos / Redes Sociais),MOTIVO PARA CONTRATAR INTERNET PRIMEIRO TRIMESTRE_Valor da mensalidade adequado,MOTIVO PARA CONTRATAR INTERNET SEGUNDO TRIMESTRE_Indicação,MOTIVO PARA CONTRATAR INTERNET SEGUNDO TRIMESTRE_Promoção,MOTIVO PARA CONTRATAR INTERNET SEGUNDO TRIMESTRE_Publicidade (Panfletos / Redes Sociais),MOTIVO PARA CONTRATAR INTERNET SEGUNDO TRIMESTRE_Valor da mensalidade adequado,MOTIVO PARA CONTRATAR INTERNET TERCEIRO TRIMESTRE_Indicação,MOTIVO PARA CONTRATAR INTERNET TERCEIRO TRIMESTRE_Promoção,MOTIVO PARA CONTRATAR INTERNET TERCEIRO TRIMESTRE_Publicidade (Panfletos / Redes Sociais),MOTIVO PARA CONTRATAR INTERNET TERCEIRO TRIMESTRE_Valor da mensalidade adequado,MOTIVO PARA CONTRATAR INTERNET QUARTO TRIMESTRE_Indicação,MOTIVO PARA CONTRATAR INTERNET QUARTO TRIMESTRE_Promoção,MOTIVO PARA CONTRATAR INTERNET QUARTO TRIMESTRE_Publicidade (Panfletos / Redes Sociais),MOTIVO PARA CONTRATAR INTERNET QUARTO TRIMESTRE_Valor da mensalidade adequado,Outlier,QUANTIDADE DE SUPORTES PRIMEIRO TRIMESTRE_Log,QUANTIDADE DE SUPORTES SEGUNDO TRIMESTRE_Log,QUANTIDADE DE SUPORTES TERCEIRO TRIMESTRE_Log,QUANTIDADE DE SUPORTES QUARTO TRIMESTRE_Log,QUANTIDADE DE INSTALAÇÕES INTERNET PRIMEIRO TRIMESTRE_Log,QUANTIDADE DE INSTALAÇÕES INTERNET SEGUNDO TRIMESTRE_Log,QUANTIDADE DE INSTALAÇÕES INTERNET TERCEIRO TRIMESTRE_Log,QUANTIDADE DE INSTALAÇÕES INTERNET QUARTO TRIMESTRE_Log
0.5,0.0,0.0,0.3999999999999999,1.0,0.25,0.8,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,-0.6733445532637656,-4.605170185988091,-4.605170185988091,-0.8915981192837837,0.009950330853168092,-1.3470736479666092,-0.21072103131565253,-4.605170185988091
0.0,0.0,1.0,0.9999999999999998,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,-4.605170185988091,-4.605170185988091,0.009950330853168092,0.009950330853167872,-4.605170185988091,-4.605170185988091,0.009950330853168092,0.009950330853168092
0.25,0.4000000000000001,0.333333333333333,0.3999999999999999,0.5,0.0,0.6000000000000001,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.3470736479666092,-0.8915981192837834,-1.0690534864265664,-0.8915981192837837,-0.6733445532637656,-4.605170185988091,-0.49429632181477995,-0.6733445532637656
0.25,0.6000000000000001,0.0,0.9999999999999998,1.0,0.0,1.0,0.8333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-1.3470736479666092,-0.49429632181477995,-4.605170185988091,0.009950330853167872,0.009950330853168092,-4.605170185988091,0.009950330853168092,-0.1703929859286809
0.0,0.0,0.333333333333333,0.3999999999999999,0.0,0.0,0.0,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-4.605170185988091,-4.605170185988091,-1.0690534864265664,-0.8915981192837837,-4.605170185988091,-4.605170185988091,-4.605170185988091,-0.6733445532637656
0.0,0.6000000000000001,0.6666666666666665,0.3999999999999999,1.0,0.25,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-4.605170185988091,-0.49429632181477995,-0.39057649561441393,-0.8915981192837837,0.009950330853168092,-1.3470736479666092,-4.605170185988091,-4.605170185988091
0.0,0.0,0.333333333333333,0.3999999999999999,0.0,0.0,0.6000000000000001,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.605170185988091,-4.605170185988091,-1.0690534864265664,-0.8915981192837837,-4.605170185988091,-4.605170185988091,-0.49429632181477995,-4.605170185988091
0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.6000000000000001,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-4.605170185988091,-4.605170185988091,-1.0690534864265664,-4.605170185988091,-4.605170185988091,-4.605170185988091,-0.49429632181477995,-0.6733445532637656
0.0,0.4000000000000001,0.6666666666666665,0.9999999999999998,0.75,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-4.605170185988091,-0.8915981192837834,-0.39057649561441393,0.009950330853167872,-0.2744368457017603,0.009950330853168092,-4.605170185988091,0.009950330853168092
0.25,0.4000000000000001,0.333333333333333,0.9999999999999998,0.0,0.0,0.6000000000000001,0.8333333333333333,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1.3470736479666092,-0.8915981192837834,-1.0690534864265664,0.009950330853167872,-4.605170185988091,-4.605170185988091,-0.49429632181477995,-0.1703929859286809
0.25,0.6000000000000001,0.333333333333333,0.1999999999999999,0.75,0.5,0.8,0.8333333333333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,-1.3470736479666092,-0.49429632181477995,-1.0690534864265664,-1.5606477482646688,-0.2744368457017603,-0.6733445532637656,-0.21072103131565253,-0.1703929859286809
0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-4.605170185988091,-0.8915981192837834,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091
